		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
010101111  208  241  240  238  258  233  252  248  7.467662 0.487115 SUCCESS  63
010110011  236  246  246  255  252  245  215  252  4.933073 0.764705 SUCCESS  64
010110111  248  237  251  234  236  257  254  244  2.308456 0.970065 SUCCESS  65
010111011  241  272  270  249  233  219  260  227 11.779533 0.161315 SUCCESS  66
010111111  249  277  248  266  236  249  221  243  9.421826 0.307969 SUCCESS  67
011000111  247  238  240  221  226  249  227  237  5.481722 0.705064 SUCCESS  68
011001111  235  239  248  240  215  243  257  240  4.973322 0.760424 SUCCESS  69
011010111  263  245  251  250  232  234  260  257  4.686287 0.790519 SUCCESS  70
011011111  233  237  274  224  258  270  246  247  9.938700 0.269355 SUCCESS  71
011101111  210  251  253  238  234  219  259  245  9.676026 0.288505 SUCCESS  72
011111111  271  239  256  244  257  274  231  243  8.987567 0.343346 SUCCESS  73
100000000  250  206  225  264  219  266  247  228 15.365875 0.052410 SUCCESS  74
100010000  226  265  228  262  250  244  285  264 14.591623 0.067590 SUCCESS  75
100100000  244  240  227  241  241  250  259  227  3.723504 0.881169 SUCCESS  76
100101000  234  253  234  243  272  254  265  248  6.822629 0.555885 SUCCESS  77
100110000  261  241  269  245  243  261  197  223 16.383735 0.037206 SUCCESS  78
100111000  259  248  248  242  247  242  228  210  7.173213 0.518065 SUCCESS  79
101000000  232  239  256  249  244  245  230  229  3.250056 0.917699 SUCCESS  80
101000100  242  264  258  239  288  241  247  240 10.923726 0.206059 SUCCESS  81
101001000  265  238  254  255  253  249  266  240  5.453125 0.708228 SUCCESS  82
101001100  250  237  224  224  253  236  236  221  6.951847 0.541837 SUCCESS  83
101010000  271  217  281  254  236  260  228  238 14.959155 0.059945 SUCCESS  84
101010100  260  227  246  222  234  260  243  254  6.319524 0.611488 SUCCESS  85
101011000  237  271  233  236  248  242  233  230  5.531503 0.699547 SUCCESS  86
101011100  260  224  248  254  276  261  263  231 11.010578 0.201101 SUCCESS  87
101100000  232  256  224  232  226  255  232  221  8.340416 0.400943 SUCCESS  88
101100100  224  253  232  250  243  270  231  260  7.458129 0.488104 SUCCESS  89
101101000  257  242  220  241  243  215  263  265 10.183368 0.252391 SUCCESS  90
101101100  229  237  259  220  255  232  226  251  7.303491 0.504270 SUCCESS  91
101110000  249  235  260  272  227  253  244  224  8.105281 0.423254 SUCCESS  92
101110100  259  245  260  226  232  242  239  256  4.750897 0.783839 SUCCESS  93
101111000  246  255  231  231  256  261  287  244 11.567700 0.171559 SUCCESS  94
101111100  221  262  249  231  237  219  227  226  9.973652 0.266880 SUCCESS  95
110000000  252  242  236  253  223  250  240  228  4.105863 0.847448 SUCCESS  96
110000010  261  255  236  239  225  241  231  239  4.530590 0.806365 SUCCESS  97
110000100  254  229  240  214  222  248  236  232  8.339357 0.401042 SUCCESS  98
110001000  231  258  216  253  243  247  256  245  5.871496 0.661624 SUCCESS  99
110001010  234  215  224  243  230  248  228  257  8.462220 0.389669 SUCCESS 100
110010000  265  238  231  267  242  242  251  250  5.336616 0.721066 SUCCESS 101
110010010  198  233  230  226  262  241  243  253 13.509154 0.095491 SUCCESS 102
110010100  221  243  241  254  247  232  242  257  4.104804 0.847546 SUCCESS 103
110011000  248  245  266  251  261  255  223  243  5.897975 0.658659 SUCCESS 104
110011010  233  258  225  235  252  234  244  267  6.156412 0.629716 SUCCESS 105
110100000  226  232  227  261  246  227  258  256  7.134024 0.522244 SUCCESS 106
110100010  257  271  263  231  261  248  252  248  7.597939 0.473696 SUCCESS 107
110100100  257  265  254  237  264  244  260  272  9.209993 0.324892 SUCCESS 108
110101000  244  232  256  254  253  246  235  257  3.037163 0.932004 SUCCESS 109
110101010  261  236  247  228  223  268  272  258 11.035998 0.199668 SUCCESS 110
110101100  241  249  226  257  251  284  216  250 12.670293 0.123709 SUCCESS 111
110110000  233  242  271  231  222  244  249  237  6.723067 0.566785 SUCCESS 112
110110010  210  275  240  240  253  233  226  239 11.477671 0.176074 SUCCESS 113
110110100  256  254  226  258  267  233  238  246  6.133110 0.632324 SUCCESS 114
110111000  268  250  254  286  215  258  234  248 15.310798 0.053377 SUCCESS 115
110111010  262  257  243  256  241  230  242  239  3.675841 0.885123 SUCCESS 116
110111100  225  278  227  230  250  236  271  256 12.582382 0.127049 SUCCESS 117
111000000  251  224  249  249  213  252  231  237  7.429532 0.491076 SUCCESS 118
111000010  251  227  246  226  224  248  250  225  6.324820 0.610897 SUCCESS 119
111000100  249  258  238  263  243  255  277  238  7.828838 0.450366 SUCCESS 120
111000110  252  233  243  250  254  255  270  262  6.043081 0.642406 SUCCESS 121
111001000  257  250  225  259  251  220  264  245  7.678436 0.465495 SUCCESS 122
111001010  239  229  244  215  260  241  239  247  5.929750 0.655101 SUCCESS 123
111001100  259  248  259  240  242  243  221  225  5.850313 0.663995 SUCCESS 124
111010000  257  247  241  239  233  258  262  241  3.625001 0.889275 SUCCESS 125
111010010  215  279  281  250  246  259  253  242 15.959009 0.042971 SUCCESS 126
111010100  248  230  261  230  254  254  229  241  4.797500 0.778984 SUCCESS 127
111010110  238  239  248  241  239  260  245  268  3.972408 0.859604 SUCCESS 128
111011000  220  236  237  230  219  250  244  254  7.039758 0.532349 SUCCESS 129
111011010  261  256  239  261  280  243  249  245  8.683586 0.369687 SUCCESS 130
111011100  250  241  254  268  213  224  246  244  8.850935 0.355027 SUCCESS 131
111100000  239  229  243  229  229  251  233  242  3.767989 0.877426 SUCCESS 132
111100010  217  238  227  270  233  246  244  217 11.011637 0.201041 SUCCESS 133
111100100  232  234  221  237  260  214  242  255  8.970621 0.344780 SUCCESS 134
111100110  239  282  245  255  257  255  234  241  8.372191 0.397983 SUCCESS 135
111101000  248  246  262  250  239  235  243  256  2.645271 0.954612 SUCCESS 136
111101010  262  231  248  236  217  252  238  245  5.968939 0.650711 SUCCESS 137
111101100  241  246  231  225  237  260  283  251 10.221498 0.249823 SUCCESS 138
111101110  246  269  268  253  234  206  267  242 14.213501 0.076368 SUCCESS 139
111110000  253  248  239  237  241  250  238  221  3.335849 0.911549 SUCCESS 140
111110010  257  230  252  229  238  200  255  241 11.729752 0.163675 SUCCESS 141
111110100  208  232  268  233  251  227  259  248 11.534866 0.173194 SUCCESS 142
111110110  240  244  220  240  251  266  239  249  5.049582 0.752264 SUCCESS 143
111111000  248  246  235  237  225  252  230  233  3.828362 0.872268 SUCCESS 144
111111010  242  230  279  250  234  239  245  268  9.127377 0.331665 SUCCESS 145
111111100  259  241  242  242  242  275  230  236  6.199838 0.624858 SUCCESS 146
111111110  271  239  256  244  257  274  231  243  8.987567 0.343346 SUCCESS 147

