		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
011001111  230  270  240  228  237  227  222  248  8.450569 0.390738 SUCCESS  69
011010111  247  252  210  250  235  254  239  245  6.258092 0.618346 SUCCESS  70
011011111  245  245  219  251  245  258  242  258  4.534826 0.805939 SUCCESS  71
011101111  244  242  252  241  245  258  261  251  2.548887 0.959412 SUCCESS  72
011111111  228  270  235  240  222  259  240  260  8.514119 0.384925 SUCCESS  73
100000000  244  217  251  237  273  239  236  232  8.078801 0.425811 SUCCESS  74
100010000  269  217  242  240  253  226  231  263  9.794653 0.279735 SUCCESS  75
100100000  243  270  242  256  236  255  241  218  7.172154 0.518178 SUCCESS  76
100101000  249  263  263  233  241  237  255  233  4.925659 0.765491 SUCCESS  77
100110000  234  264  244  251  248  250  249  235  2.971495 0.936134 SUCCESS  78
100111000  251  269  221  251  223  230  276  225 13.877744 0.085008 SUCCESS  79
101000000  273  245  252  221  253  234  265  246  8.693119 0.368842 SUCCESS  80
101000100  248  221  250  238  263  225  251  246  5.908567 0.657473 SUCCESS  81
101001000  242  259  269  230  240  247  249  257  5.333439 0.721415 SUCCESS  82
101001100  221  248  246  227  248  254  231  226  6.185010 0.626517 SUCCESS  83
101010000  258  270  238  255  235  250  247  260  5.913863 0.656880 SUCCESS  84
101010100  274  246  223  246  228  237  227  246  8.275807 0.407003 SUCCESS  85
101011000  244  258  220  241  229  228  230  237  6.454038 0.596510 SUCCESS  86
101011100  263  229  242  272  258  255  251  250  7.452833 0.488653 SUCCESS  87
101100000  239  258  241  247  254  252  243  247  1.719559 0.988436 SUCCESS  88
101100100  241  242  254  247  264  234  243  238  2.780845 0.947349 SUCCESS  89
101101000  228  240  229  250  234  225  264  236  6.226317 0.621897 SUCCESS  90
101101100  276  252  238  271  260  240  254  249  9.439832 0.306560 SUCCESS  91
101110000  231  226  270  251  241  226  251  264  8.465398 0.389377 SUCCESS  92
101110100  237  241  229  227  230  268  254  247  6.176536 0.627465 SUCCESS  93
101111000  268  232  266  253  230  248  255  244  6.808859 0.557389 SUCCESS  94
101111100  230  246  243  255  245  254  252  261  3.252174 0.917550 SUCCESS  95
110000000  254  203  250  245  253  225  242  246  9.645310 0.290808 SUCCESS  96
110000010  240  252  232  243  232  254  253  214  6.177595 0.627346 SUCCESS  97
110000100  247  243  246  235  220  219  245  234  5.985886 0.648813 SUCCESS  98
110001000  277  235  246  242  233  238  249  259  6.687055 0.570742 SUCCESS  99
110001010  239  245  256  227  273  256  206  262 13.596006 0.092922 SUCCESS 100
110010000  238  238  239  251  230  247  247  251  1.744979 0.987857 SUCCESS 101
110010010  212  258  252  273  247  255  230  241 10.405793 0.237691 SUCCESS 102
110010100  237  251  267  237  250  268  249  250  5.655426 0.685766 SUCCESS 103
110011000  224  247  258  249  252  252  269  247  5.849253 0.664113 SUCCESS 104
110011010  236  234  218  270  249  277  249  251 11.422594 0.178885 SUCCESS 105
110100000  255  258  235  221  256  247  260  255  6.136288 0.631969 SUCCESS 106
110100010  241  220  234  250  266  243  246  229  6.104513 0.635526 SUCCESS 107
110100100  240  231  268  246  239  266  260  227  7.680554 0.465280 SUCCESS 108
110101000  270  255  233  226  243  235  240  234  6.118282 0.633984 SUCCESS 109
110101010  262  265  211  243  245  244  239  248  8.032198 0.430331 SUCCESS 110
110101100  237  247  229  235  246  226  215  253  6.906303 0.546775 SUCCESS 111
110110000  243  251  234  242  242  238  222  253  3.244760 0.918072 SUCCESS 112
110110010  247  244  246  273  237  236  251  221  6.543008 0.586641 SUCCESS 113
110110100  221  240  260  252  253  248  261  248  5.335557 0.721183 SUCCESS 114
110111000  264  242  236  242  239  249  232  244  2.826389 0.944776 SUCCESS 115
110111010  234  237  246  252  231  243  266  255  4.190597 0.839531 SUCCESS 116
110111100  241  232  260  238  237  246  251  260  3.388807 0.907646 SUCCESS 117
111000000  249  223  239  231  255  219  263  225  9.067005 0.336675 SUCCESS 118
111000010  241  241  256  244  220  204  248  243 10.036143 0.262498 SUCCESS 119
111000100  266  232  251  235  250  234  265  261  6.836398 0.554383 SUCCESS 120
111000110  251  237  239  240  267  249  251  263  4.625915 0.796708 SUCCESS 121
111001000  252  230  233  269  243  258  251  233  5.799473 0.669682 SUCCESS 122
111001010  204  243  244  243  265  257  237  259 10.532893 0.229596 SUCCESS 123
111001100  216  228  232  249  238  276  257  251 10.542425 0.228997 SUCCESS 124
111010000  240  243  236  222  259  242  237  255  4.103745 0.847644 SUCCESS 125
111010010  231  221  275  252  219  249  263  240 11.653492 0.167347 SUCCESS 126
111010100  243  287  267  214  239  228  230  254 16.326540 0.037938 SUCCESS 127
111010110  230  239  230  255  219  231  251  259  6.844871 0.553459 SUCCESS 128
111011000  235  250  249  260  242  236  204  230  9.632600 0.291765 SUCCESS 129
111011010  247  238  266  263  249  222  239  232  6.639393 0.575991 SUCCESS 130
111011100  248  234  234  230  250  227  245  231  3.899326 0.866090 SUCCESS 131
111100000  243  230  246  238  239  240  258  218  4.915068 0.766614 SUCCESS 132
111100010  248  236  256  231  247  263  248  236  3.558274 0.894620 SUCCESS 133
111100100  248  262  239  289  256  244  274  230 15.284319 0.053847 SUCCESS 134
111100110  241  240  247  242  235  267  267  258  5.769816 0.672998 SUCCESS 135
111101000  229  255  262  254  241  240  232  266  6.000714 0.647152 SUCCESS 136
111101010  261  269  254  233  239  212  262  251 10.802981 0.213114 SUCCESS 137
111101100  242  245  249  224  237  237  254  232  3.305133 0.913776 SUCCESS 138
111101110  242  244  231  235  229  233  253  260  3.996769 0.857415 SUCCESS 139
111110000  263  222  246  244  241  243  253  216  7.329970 0.501486 SUCCESS 140
111110010  233  285  245  256  269  243  253  244 11.164157 0.192570 SUCCESS 141
111110100  238  235  260  248  230  244  244  252  2.751188 0.948989 SUCCESS 142
111110110  246  251  258  230  239  230  254  248  3.309369 0.913471 SUCCESS 143
111111000  263  239  253  254  240  252  235  224  4.771021 0.781746 SUCCESS 144
111111010  226  242  264  239  215  240  247  277 11.475552 0.176182 SUCCESS 145
111111100  238  257  240  235  259  242  234  248  2.740596 0.949567 SUCCESS 146
111111110  228  270  235  240  222  259  240  260  8.514119 0.384925 SUCCESS 147

