		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
101010000  248  251  231  234  267  256  263  252  6.014484 0.645609 SUCCESS  84
101010100  239  232  227  251  232  229  240  240  3.913095 0.864878 SUCCESS  85
101011000  232  236  245  239  234  236  244  257  2.433438 0.964763 SUCCESS  86
101011100  224  243  260  243  229  239  255  236  4.655572 0.793674 SUCCESS  87
101100000  232  230  245  271  274  228  219  263 13.598124 0.092860 SUCCESS  88
101100100  265  230  275  249  249  264  256  244  9.202578 0.325496 SUCCESS  89
101101000  261  282  265  269  243  260  261  232 14.654114 0.066230 SUCCESS  90
101101100  228  257  238  244  260  233  243  237  3.775403 0.876798 SUCCESS  91
101110000  226  217  253  246  231  252  245  240  5.925514 0.655575 SUCCESS  92
101110100  253  239  241  258  253  243  262  221  5.260356 0.729421 SUCCESS  93
101111000  224  243  232  235  225  255  245  252  5.013570 0.756125 SUCCESS  94
101111100  211  253  233  253  230  232  246  228  8.425149 0.393079 SUCCESS  95
110000000  230  236  263  264  269  236  238  265  9.214229 0.324548 SUCCESS  96
110000010  224  241  270  231  260  244  255  264  8.566019 0.380217 SUCCESS  97
110000100  230  235  292  249  251  241  229  222 14.293997 0.074417 SUCCESS  98
110001000  257  215  249  219  259  227  224  240 11.039175 0.199489 SUCCESS  99
110001010  233  250  260  188  243  220  281  258 24.131547 0.002178 FAILURE 100
110010000  254  239  256  274  207  261  233  256 13.070659 0.109441 SUCCESS 101
110010010  235  274  271  225  250  252  263  229 11.631250 0.168430 SUCCESS 102
110010100  243  248  224  283  261  256  214  252 14.099111 0.079218 SUCCESS 103
110011000  252  273  241  223  222  277  241  273 15.953713 0.043047 SUCCESS 104
110011010  235  267  245  238  239  251  255  255  4.045491 0.852996 SUCCESS 105
110100000  272  250  239  283  253  245  242  271 13.368285 0.099791 SUCCESS 106
110100010  251  244  239  241  218  249  254  245  3.761634 0.877964 SUCCESS 107
110100100  244  253  229  240  248  249  226  212  7.303491 0.504270 SUCCESS 108
110101000  235  238  244  239  256  253  248  222  3.691729 0.883811 SUCCESS 109
110101010  223  235  223  249  227  222  251  243  7.756814 0.457579 SUCCESS 110
110101100  238  252  244  259  244  228  242  250  2.626206 0.955586 SUCCESS 111
110110000  224  246  260  273  264  226  225  248 11.009518 0.201160 SUCCESS 112
110110010  261  221  250  241  231  272  239  235  8.145529 0.419385 SUCCESS 113
110110100  241  267  232  263  254  234  261  213 10.548780 0.228599 SUCCESS 114
110111000  237  208  216  232  243  255  245  236 10.507473 0.231197 SUCCESS 115
110111010  273  234  237  257  226  276  284  237 17.531873 0.025023 SUCCESS 116
110111100  245  246  223  245  220  251  258  258  6.209371 0.623792 SUCCESS 117
111000000  257  233  261  247  249  254  239  245  3.096477 0.928158 SUCCESS 118
111000010  226  235  256  260  233  255  254  254  5.261415 0.729305 SUCCESS 119
111000100  249  227  236  237  259  234  225  246  4.774198 0.781415 SUCCESS 120
111000110  235  249  228  219  266  231  251  254  7.600058 0.473479 SUCCESS 121
111001000  259  228  243  289  216  264  222  251 17.875043 0.022183 SUCCESS 122
111001010  245  275  241  251  245  260  247  236  5.669195 0.684231 SUCCESS 123
111001100  241  256  235  239  226  240  255  263  4.577193 0.801661 SUCCESS 124
111010000  254  226  251  250  227  246  232  254  4.444797 0.814930 SUCCESS 125
111010010  262  265  223  263  259  244  241  220 10.044617 0.261908 SUCCESS 126
111010100  221  247  245  237  263  261  233  231  6.488991 0.592629 SUCCESS 127
111010110  242  255  216  257  225  234  254  242  6.989977 0.537714 SUCCESS 128
111011000  263  246  225  217  238  216  211  265 16.196263 0.039656 SUCCESS 129
111011010  237  243  261  252  249  239  254  220  4.780553 0.780753 SUCCESS 130
111011100  265  221  232  246  223  267  241  259  9.835961 0.276729 SUCCESS 131
111100000  247  250  249  239  249  234  242  245  0.950603 0.998542 SUCCESS 132
111100010  257  205  236  229  244  220  252  248 11.228766 0.189071 SUCCESS 133
111100100  238  244  256  255  242  281  192  249 18.649295 0.016852 SUCCESS 134
111100110  237  261  243  228  234  246  256  262  4.928837 0.765154 SUCCESS 135
111101000  261  239  254  228  223  224  247  264  8.147647 0.419182 SUCCESS 136
111101010  229  256  226  248  269  240  229  230  7.530153 0.480656 SUCCESS 137
111101100  277  273  245  238  230  257  216  278 18.033918 0.020974 SUCCESS 138
111101110  260  239  219  238  239  250  245  265  6.119341 0.633866 SUCCESS 139
111110000  239  257  247  268  220  254  238  258  7.117077 0.524055 SUCCESS 140
111110010  240  283  271  253  233  256  221  254 13.669088 0.090809 SUCCESS 141
111110100  243  237  237  235  225  253  232  258  4.110100 0.847056 SUCCESS 142
111110110  243  259  236  254  227  260  240  255  4.518939 0.807535 SUCCESS 143
111111000  247  230  252  241  227  245  256  245  3.030808 0.932409 SUCCESS 144
111111010  218  231  226  246  226  255  230  243  7.771643 0.456089 SUCCESS 145
111111100  273  261  244  257  228  237  240  258  7.645602 0.468831 SUCCESS 146
111111110  257  231  227  261  246  275  232  256  9.154916 0.329397 SUCCESS 147

