		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000101111  266  268  245  242  217  241  269  214 14.089578 0.079460 SUCCESS  22
000110011  276  240  227  240  234  266  233  250  8.823396 0.357413 SUCCESS  23
000110101  257  227  226  272  233  237  226  268 11.174749 0.191993 SUCCESS  24
000110111  230  255  234  264  234  246  250  237  4.264739 0.832483 SUCCESS  25
000111001  237  265  244  231  250  225  226  232  6.501701 0.591219 SUCCESS  26
000111011  240  239  255  249  230  246  260  272  6.004951 0.646677 SUCCESS  27
000111101  244  244  260  256  221  236  238  268  6.784499 0.560052 SUCCESS  28
000111111  254  235  256  258  241  218  253  239  5.556923 0.696726 SUCCESS  29
001000011  275  261  255  255  237  238  244  244  6.621387 0.577977 SUCCESS  30
001000101  263  255  270  257  247  226  240  228  8.149766 0.418979 SUCCESS  31
001000111  248  246  233  231  239  234  247  238  2.072262 0.978716 SUCCESS  32
001001011  232  257  220  259  252  272  260  272 12.642755 0.124747 SUCCESS  33
001001101  233  254  232  250  261  238  272  243  6.369305 0.605938 SUCCESS  34
001001111  240  250  241  247  246  241  245  239  0.465504 0.999898 SUCCESS  35
001010011  234  226  256  250  266  228  253  239  6.143702 0.631139 SUCCESS  36
001010101  244  238  227  260  220  239  283  243 11.454369 0.177259 SUCCESS  37
001010111  229  243  252  226  248  244  228  230  4.639684 0.795301 SUCCESS  38
001011011  227  245  253  226  241  277  236  245  7.874382 0.445836 SUCCESS  39
001011101  243  235  275  238  266  248  262  239  8.111636 0.422642 SUCCESS  40
001011111  254  253  250  219  232  246  249  223  6.196660 0.625213 SUCCESS  41
001100101  229  227  220  248  263  256  242  222  8.940964 0.347301 SUCCESS  42
001100111  288  208  226  230  215  259  246  255 20.968872 0.007231 FAILURE  43
001101011  261  233  246  240  258  255  237  267  5.566456 0.695667 SUCCESS  44
001101101  257  243  237  234  251  260  254  211  7.686909 0.464636 SUCCESS  45
001101111  228  254  232  243  230  226  272  252  7.934755 0.439869 SUCCESS  46
001110101  280  222  255  261  236  243  213  253 13.957182 0.082888 SUCCESS  47
001110111  235  246  255  258  243  241  258  246  2.561597 0.958797 SUCCESS  48
001111011  249  274  238  247  236  237  235  263  6.432855 0.598865 SUCCESS  49
001111101  243  262  270  271  252  283  241  247 13.997430 0.081832 SUCCESS  50
001111111  259  242  273  254  252  239  233  243  5.805828 0.668972 SUCCESS  51
010000011  249  234  243  246  221  241  258  242  3.697025 0.883373 SUCCESS  52
010000111  255  268  272  266  246  249  245  267 10.571023 0.227210 SUCCESS  53
010001011  246  240  249  254  249  248  237  226  2.372006 0.967432 SUCCESS  54
010001111  249  242  242  260  252  268  246  254  4.312401 0.827895 SUCCESS  55
010010011  232  263  246  243  235  222  235  241  4.973322 0.760424 SUCCESS  56
010010111  240  240  236  255  261  264  240  250  4.023248 0.855020 SUCCESS  57
010011011  254  262  250  262  259  241  300  244 17.472560 0.025548 SUCCESS  58
010011111  249  261  248  252  256  262  244  240  3.656776 0.886688 SUCCESS  59
010100011  267  230  242  259  244  250  241  216  7.557691 0.477822 SUCCESS  60
010100111  222  224  250  249  268  249  248  246  6.630919 0.576925 SUCCESS  61
010101011  259  218  226  254  246  237  249  236  6.244323 0.619885 SUCCESS  62
010101111  246  211  245  218  216  238  244  247 11.103784 0.195888 SUCCESS  63
010110011  262  238  239  216  275  253  234  275 13.820549 0.086564 SUCCESS  64
010110111  222  235  244  249  240  264  218  230  8.009956 0.432498 SUCCESS  65
010111011  247  220  257  232  238  239  266  234  6.557837 0.585000 SUCCESS  66
010111111  253  246  255  234  235  267  245  240  3.928982 0.863473 SUCCESS  67
011000111  260  236  261  250  240  241  207  249  8.753491 0.363516 SUCCESS  68
011001111  290  248  239  214  226  266  216  248 19.769894 0.011243 SUCCESS  69
011010111  245  250  230  224  253  261  236  255  5.031576 0.754196 SUCCESS  70
011011111  250  261  239  213  234  259  257  247  7.677377 0.465602 SUCCESS  71
011101111  240  227  272  248  236  229  265  254  8.178363 0.416244 SUCCESS  72
011111111  241  239  248  229  264  252  210  235  8.408203 0.394644 SUCCESS  73
100000000  251  239  239  231  266  262  243  269  7.160503 0.519419 SUCCESS  74
100010000  249  234  252  245  236  223  245  261  4.181064 0.840429 SUCCESS  75
100100000  244  240  249  263  251  254  255  228  3.898267 0.866184 SUCCESS  76
100101000  241  226  224  251  258  254  240  221  6.915835 0.545740 SUCCESS  77
100110000  261  246  247  234  240  264  264  256  5.707325 0.679978 SUCCESS  78
100111000  203  255  244  234  225  240  267  240 12.011491 0.150692 SUCCESS  79
101000000  248  251  236  234  233  225  241  254  3.506375 0.898694 SUCCESS  80
101000100  259  226  242  271  269  224  266  230 12.618394 0.125671 SUCCESS  81
101001000  250  264  251  257  243  250  267  255  5.591876 0.692841 SUCCESS  82
101001100  249  213  259  256  237  245  245  270  8.797976 0.359624 SUCCESS  83
101010000  256  263  223  258  234  204  245  252 12.334537 0.136890 SUCCESS  84
101010100  240  242  255  255  254  236  253  242  2.138989 0.976452 SUCCESS  85
101011000  249  245  250  216  212  259  233  252  9.698269 0.286845 SUCCESS  86
101011100  227  241  251  232  290  222  230  216 17.293560 0.027193 SUCCESS  87
101100000  240  216  242  230  257  241  216  218 11.274310 0.186636 SUCCESS  88
101100100  264  260  216  282  230  244  238  240 13.246481 0.103646 SUCCESS  89
101101000  243  238  239  248  238  258  282  271 10.451337 0.234765 SUCCESS  90
101101100  249  254  232  252  229  239  234  210  7.847903 0.448467 SUCCESS  91
101110000  257  257  227  237  266  235  250  239  5.499728 0.703070 SUCCESS  92
101110100  236  264  235  255  233  267  238  237  5.922336 0.655931 SUCCESS  93
101111000  244  210  254  280  232  245  254  259 12.776210 0.119785 SUCCESS  94
101111100  234  264  239  203  252  248  265  246 11.571936 0.171349 SUCCESS  95
110000000  245  259  228  245  253  248  252  243  2.710940 0.951169 SUCCESS  96
110000010  222  221  230  214  239  221  222  228 14.582091 0.067799 SUCCESS  97
110000100  251  220  246  244  249  246  272  254  6.501701 0.591219 SUCCESS  98
110001000  240  229  232  233  232  228  242  246  3.946988 0.861874 SUCCESS  99
110001010  234  246  254  253  249  229  251  245  2.469449 0.963140 SUCCESS 100
110010000  250  254  251  269  265  251  244  206 11.585706 0.170668 SUCCESS 101
110010010  239  279  247  244  243  284  249  244 12.141769 0.144990 SUCCESS 102
110010100  241  220  236  219  262  245  242  243  6.842753 0.553690 SUCCESS 103
110011000  236  232  236  229  262  233  246  247  4.079384 0.849891 SUCCESS 104
110011010  240  243  246  219  233  266  219  277 12.571791 0.127457 SUCCESS 105
110100000  225  249  239  234  234  246  263  272  7.446478 0.489314 SUCCESS 106
110100010  269  246  246  235  271  232  262  248  8.104221 0.423356 SUCCESS 107
110100100  244  255  246  282  226  238  254  243  8.562841 0.380504 SUCCESS 108
110101000  266  261  242  251  221  236  254  245  6.414849 0.600867 SUCCESS 109
110101010  255  222  254  249  280  234  219  235 12.003018 0.151069 SUCCESS 110
110101100  253  254  253  213  224  249  228  234  8.537421 0.382806 SUCCESS 111
110110000  220  237  256  259  274  243  211  207 18.490420 0.017836 SUCCESS 112
110110010  251  238  230  266  232  254  230  244  5.113132 0.745419 SUCCESS 113
110110100  251  256  249  219  247  247  239  256  4.351590 0.824091 SUCCESS 114
110111000  260  246  231  252  252  258  249  226  4.646039 0.794651 SUCCESS 115
110111010  227  281  235  237  245  248  259  253  8.909189 0.350015 SUCCESS 116
110111100  231  254  249  273  247  228  249  254  6.426500 0.599571 SUCCESS 117
111000000  247  267  218  239  248  231  240  262  7.474017 0.486456 SUCCESS 118
111000010  251  238  238  233  265  227  276  269 11.057181 0.198480 SUCCESS 119
111000100  230  237  214  247  243  255  243  242  5.471131 0.706236 SUCCESS 120
111000110  257  237  253  247  236  221  240  232  4.526353 0.806791 SUCCESS 121
111001000  221  251  260  256  264  243  221  230  8.920840 0.349018 SUCCESS 122
111001010  251  246  256  227  257  235  251  249  3.411050 0.905982 SUCCESS 123
111001100  222  240  235  213  252  253  241  236  7.520620 0.481639 SUCCESS 124
111010000  224  267  265  244  240  247  239  265  7.843666 0.448889 SUCCESS 125
111010010  236  243  249  292  235  245  266  244 12.479643 0.131052 SUCCESS 126
111010100  272  254  243  245  223  232  229  250  7.342680 0.500151 SUCCESS 127
111010110  234  245  238  231  215  233  225  231  7.723980 0.460886 SUCCESS 128
111011000  230  219  292  244  240  253  202  232 21.777017 0.005346 FAILURE 129
111011010  236  236  262  227  251  241  256  245  3.997828 0.857319 SUCCESS 130
111011100  227  262  247  235  232  248  246  237  3.900385 0.865997 SUCCESS 131
111100000  237  226  241  252  259  252  243  247  3.151553 0.924490 SUCCESS 132
111100010  251  231  216  241  258  263  237  243  6.868173 0.550920 SUCCESS 133
111100100  255  262  248  264  238  247  252  241  4.089976 0.848916 SUCCESS 134
111100110  247  252  232  211  232  273  234  254 10.572082 0.227144 SUCCESS 135
111101000  250  255  243  245  257  235  241  267  3.969231 0.859889 SUCCESS 136
111101010  262  222  244  237  234  245  239  220  6.657398 0.574007 SUCCESS 137
111101100  235  244  252  265  238  244  211  242  7.288662 0.505833 SUCCESS 138
111101110  236  252  237  221  239  241  236  247  3.490487 0.899927 SUCCESS 139
111110000  243  255  246  217  259  225  261  255  7.833075 0.449944 SUCCESS 140
111110010  249  239  264  254  261  256  268  230  7.362804 0.498042 SUCCESS 141
111110100  261  248  275  264  229  242  265  271 12.876831 0.116158 SUCCESS 142
111110110  249  245  264  271  231  245  237  218  8.677231 0.370252 SUCCESS 143
111111000  259  258  256  218  247  247  259  252  6.512292 0.590044 SUCCESS 144
111111010  265  247  263  237  216  243  240  234  7.468721 0.487005 SUCCESS 145
111111100  238  251  262  228  257  249  252  242  3.899326 0.866090 SUCCESS 146
111111110  241  239  248  229  264  252  210  235  8.408203 0.394644 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  241  244  222  240  248  270  237  260  6.370364 0.605820 SUCCESS   0
000000011  222  226  219  250  263  259  211  251 13.582237 0.093325 SUCCESS   1
000000101  249  212  282  224  220  251  235  247 15.320331 0.053208 SUCCESS   2
000000111  250  238  243  243  239  250  253  220  3.372919 0.908826 SUCCESS   3
000001001  239  227  253  241  257  242  245  241  2.494869 0.961970 SUCCESS   4
000001011  209  234  277  254  254  231  244  247 11.831433 0.158885 SUCCESS   5
000001101  234  238  241  260  265  247  234  230  4.863168 0.772096 SUCCESS   6
000001111  247  242  241  243  241  234  251  220  3.242642 0.918221 SUCCESS   7
000010001  253  239  258  246  253  227  260  233  4.443738 0.815035 SUCCESS   8
000010011  234  234  247  235  239  260  223  240  4.398194 0.819530 SUCCESS   9
000010101  240  242  262  212  219  233  210  258 14.765327 0.063872 SUCCESS  10
000010111  227  231  288  257  229  262  229  236 14.402032 0.071870 SUCCESS  11
000011001  290  248  221  227  228  272  274  277 25.241554 0.001415 FAILURE  12
000011011  252  249  218  252  289  260  241  228 14.260104 0.075233 SUCCESS  13
000011101  230  242  263  237  253  254  261  245  4.545418 0.804872 SUCCESS  14
000011111  237  225  244  258  253  227  253  255  4.991328 0.758503 SUCCESS  15
000100011  238  263  247  239  231  235  252  218  6.051555 0.641457 SUCCESS  16
000100101  257  288  233  220  248  246  254  241 12.381141 0.134991 SUCCESS  17
000100111  238  235  240  242  249  268  227  244  4.361123 0.823161 SUCCESS  18
000101001  251  232  261  258  229  230  250  239  4.917186 0.766390 SUCCESS  19
000101011  221  237  260  222  205  216  230  262 17.657914 0.023943 SUCCESS  20
000101101  218  236  251  267  254  254  237  245  6.633038 0.576692 SUCCESS  21
000101111  231  216  255  262  235  244  237  246  6.518647 0.589340 SUCCESS  22
000110011  258  240  238  257  222  280  243  251  9.481139 0.303345 SUCCESS  23
000110101  206  235  236  225  246  240  256  246  9.039467 0.338978 SUCCESS  24
000110111  264  218  243  283  261  259  269  219 18.413100 0.018334 SUCCESS  25
000111001  256  258  216  227  245  247  234  245  6.482636 0.593334 SUCCESS  26
000111011  221  242  269  249  255  247  267  238  7.918867 0.441435 SUCCESS  27
000111101  245  242  233  235  229  254  247  219  4.991328 0.758503 SUCCESS  28
000111111  247  240  229  229  252  213  278  245 11.277488 0.186467 SUCCESS  29
001000011  233  250  223  230  249  240  252  273  7.374455 0.496822 SUCCESS  30
001000101  213  267  271  256  242  249  248  244 10.162184 0.253827 SUCCESS  31
001000111  268  278  242  218  250  255  247  251 11.069891 0.197770 SUCCESS  32
001001011  241  258  242  245  265  212  251  242  7.317260 0.502821 SUCCESS  33
001001101  238  275  232  265  227  242  251  253  8.462220 0.389669 SUCCESS  34
001001111  251  248  247  261  240  275  250  269  8.383842 0.396901 SUCCESS  35
001010011  245  248  259  238  222  230  225  262  6.985740 0.538172 SUCCESS  36
001010101  259  269  238  232  260  257  249  231  6.941255 0.542984 SUCCESS  37
001010111  228  230  230  231  234  232  222  252  6.915835 0.545740 SUCCESS  38
001011011  243  232  281  270  268  249  243  250 11.892864 0.156048 SUCCESS  39
001011101  254  271  240  259  227  246  266  241  7.808714 0.452375 SUCCESS  40
001011111  224  206  264  276  238  226  245  244 15.406123 0.051713 SUCCESS  41
001100101  245  261  234  224  261  251  236  251  5.246587 0.730925 SUCCESS  42
001100111  265  235  242  222  219  233  230  253  8.669817 0.370911 SUCCESS  43
001101011  243  231  243  216  238  242  239  258  5.196806 0.736349 SUCCESS  44
001101101  244  243  230  253  270  233  221  212 11.183222 0.191532 SUCCESS  45
001101111  236  222  228  283  240  267  262  224 15.216532 0.055069 SUCCESS  46
001110101  250  254  221  240  265  225  253  273 10.159007 0.254043 SUCCESS  47
001110111  227  235  262  223  245  234  238  215  9.029934 0.339777 SUCCESS  48
001111011  248  236  243  205  229  254  236  236  8.775734 0.361567 SUCCESS  49
001111101  251  235  252  252  243  271  237  258  5.174564 0.738766 SUCCESS  50
001111111  247  231  245  254  237  216  237  236  5.242350 0.731387 SUCCESS  51
010000011  256  249  251  228  240  268  237  248  4.765725 0.782297 SUCCESS  52
010000111  247  240  231  243  234  233  256  255  2.899472 0.940507 SUCCESS  53
010001011  212  238  271  240  235  261  242  250  9.387933 0.310634 SUCCESS  54
010001111  260  277  236  232  255  245  242  249  7.173213 0.518065 SUCCESS  55
010010011  245  249  229  252  250  235  268  258  5.065469 0.750556 SUCCESS  56
010010111  240  260  236  259  226  213  255  242  8.373250 0.397885 SUCCESS  57
010011011  224  260  220  267  256  234  251  238  8.857290 0.354478 SUCCESS  58
010011111  246  254  263  270  255  264  243  257  7.656194 0.467754 SUCCESS  59
010100011  280  246  238  232  258  241  253  257  8.142352 0.419690 SUCCESS  60
010100111  233  280  243  241  259  214  230  255 12.152360 0.144534 SUCCESS  61
010101011  235  260  272  229  246  268  259  218 11.940527 0.153877 SUCCESS  62
010101111  235  240  250  241  248  263  215  240  5.851372 0.663876 SUCCESS  63
010110011  234  273  255  249  244  243  244  253  4.907653 0.767399 SUCCESS  64
010110111  228  231  274  236  238  251  266  252  8.541658 0.382422 SUCCESS  65
010111011  255  240  225  240  259  230  254  242  4.409845 0.818384 SUCCESS  66
010111111  257  242  243  266  246  239  239  262  4.345235 0.824710 SUCCESS  67
011000111  226  237  238  243  221  252  263  258  6.624564 0.577626 SUCCESS  68
011001111  250  230  252  233  236  231  226  246  4.194834 0.839131 SUCCESS  69
011010111  258  231  229  211  238  236  240  246  7.689028 0.464421 SUCCESS  70
011011111  220  212  231  291  264  241  261  222 21.872342 0.005158 FAILURE  71
011101111  227  230  246  246  247  237  233  214  6.736836 0.565274 SUCCESS  72
011111111  229  224  269  253  256  216  248  249  9.753346 0.282766 SUCCESS  73
100000000  241  244  222  240  248  270  237  260  6.370364 0.605820 SUCCESS  74
100010000  239  245  258  231  240  238  250  275  6.075915 0.638728 SUCCESS  75
100100000  259  229  265  244  253  228  239  230  6.144761 0.631020 SUCCESS  76
100101000  276  251  225  224  231  257  237  256 10.014960 0.263977 SUCCESS  77
100110000  211  232  255  237  249  262  263  253  9.285193 0.318812 SUCCESS  78
100111000  239  252  228  214  239  240  244  241  5.545272 0.698019 SUCCESS  79
101000000  278  228  230  238  242  264  227  254 10.315764 0.243559 SUCCESS  80
101000100  245  259  218  234  236  258  242  259  6.318465 0.611606 SUCCESS  81
101001000  246  260  252  234  251  237  259  224  4.848340 0.773656 SUCCESS  82
101001100  226  253  259  238  229  247  249  231  4.656631 0.793566 SUCCESS  83
101010000  285  238  249  240  223  230  261  261 12.559081 0.127948 SUCCESS  84
101010100  270  273  217  242  270  237  232  269 15.801193 0.045316 SUCCESS  85
101011000  235  241  242  225  269  238  258  240  5.631065 0.688480 SUCCESS  86
101011100  256  235  224  244  223  249  245  247  4.695820 0.789537 SUCCESS  87
101100000  220  244  219  273  249  250  268  222 13.408533 0.098545 SUCCESS  88
101100100  240  263  258  252  247  246  251  253  3.243701 0.918146 SUCCESS  89
101101000  276  207  249  256  224  248  256  224 14.934794 0.060426 SUCCESS  90
101101100  231  241  229  254  260  230  231  236  5.076061 0.749417 SUCCESS  91
101110000  247  236  257  244  256  246  234  245  2.066966 0.978890 SUCCESS  92
101110100  244  250  252  225  234  245  286  224 11.541221 0.172877 SUCCESS  93
101111000  239  259  262  242  235  242  242  250  2.958785 0.936917 SUCCESS  94
101111100  232  232  244  262  227  261  234  236  5.762402 0.673827 SUCCESS  95
110000000  235  230  245  246  243  254  214  257  6.181832 0.626872 SUCCESS  96
110000010  219  247  271  260  254  220  258  223 12.422448 0.133327 SUCCESS  97
110000100  264  260  223  216  234  254  247  261 10.072155 0.259998 SUCCESS  98
110001000  242  256  253  234  249  249  241  253  1.961049 0.982183 SUCCESS  99
110001010  240  250  275  259  216  231  241  244  9.316968 0.316267 SUCCESS 100
110010000  250  252  234  256  264  261  232  263  6.452979 0.596628 SUCCESS 101
110010010  249  237  230  259  226  237  277  229  9.253418 0.321371 SUCCESS 102
110010100  268  255  252  230  231  252  216  236  8.647574 0.372892 SUCCESS 103
110011000  238  247  241  271  224  257  258  248  6.592789 0.581135 SUCCESS 104
110011010  261  268  248  243  263  271  244  252  8.522593 0.384153 SUCCESS 105
110100000  236  248  264  231  252  276  247  239  7.460248 0.487884 SUCCESS 106
110100010  240  247  242  228  219  261  247  240  5.215871 0.734274 SUCCESS 107
110100100  251  238  252  239  254  225  277  264  8.948378 0.346669 SUCCESS 108
110101000  252  230  238  240  241  237  283  250  8.144470 0.419487 SUCCESS 109
110101010  246  264  251  239  256  248  242  256  3.277594 0.915749 SUCCESS 110
110101100  237  257  238  250  247  258  242  231  2.822152 0.945018 SUCCESS 111
110110000  240  253  223  255  249  244  262  228  5.353563 0.719204 SUCCESS 112
110110010  245  233  255  235  264  249  247  246  3.205571 0.920802 SUCCESS 113
110110100  272  205  236  239  258  260  266  260 15.146627 0.056356 SUCCESS 114
110111000  233  249  248  269  242  237  252  234  4.241437 0.834710 SUCCESS 115
110111010  258  246  247  234  265  221  262  225  8.314996 0.403321 SUCCESS 116
110111100  228  248  257  239  223  273  261  221 10.873945 0.208944 SUCCESS 117
111000000  264  230  273  235  235  258  214  249 11.517919 0.174044 SUCCESS 118
111000010  236  263  233  252  209  244  225  246  9.367809 0.312224 SUCCESS 119
111000100  233  260  247  251  250  250  256  232  3.340085 0.911240 SUCCESS 120
111000110  223  216  204  254  236  230  215  242 17.214123 0.027955 SUCCESS 121
111001000  227  246  226  265  241  248  244  272  7.892388 0.444052 SUCCESS 122
111001010  276  245  235  232  244  259  225  250  7.916749 0.441644 SUCCESS 123
111001100  250  246  257  260  235  234  254  242  3.150494 0.924561 SUCCESS 124
111010000  214  239  275  233  251  278  233  236 14.385086 0.072264 SUCCESS 125
111010010  264  245  229  248  253  218  264  263  9.117845 0.332453 SUCCESS 126
111010100  226  227  228  246  271  210  251  259 12.882127 0.115970 SUCCESS 127
111010110  228  240  255  230  241  238  248  237  2.999033 0.934418 SUCCESS 128
111011000  237  242  240  261  257  233  247  266  4.801737 0.778541 SUCCESS 129
111011010  277  217  210  237  251  260  250  252 14.521718 0.069140 SUCCESS 130
111011100  241  230  246  263  246  253  266  243  4.792204 0.779537 SUCCESS 131
111100000  241  232  284  235  234  237  226  225 11.344215 0.182948 SUCCESS 132
111100010  230  250  258  253  233  229  250  260  4.848340 0.773656 SUCCESS 133
111100100  238  218  231  257  229  244  246  234  5.901153 0.658303 SUCCESS 134
111100110  241  240  253  243  244  249  237  218  3.659954 0.886427 SUCCESS 135
111101000  218  237  261  223  243  251  243  250  6.561014 0.584648 SUCCESS 136
111101010  232  231  248  250  257  209  243  249  7.597939 0.473696 SUCCESS 137
111101100  247  229  253  241  253  249  241  248  1.918682 0.983404 SUCCESS 138
111101110  246  238  232  272  251  262  264  208 12.845056 0.117293 SUCCESS 139
111110000  242  225  250  253  223  257  204  228 12.564377 0.127743 SUCCESS 140
111110010  248  239  253  271  241  239  240  256  4.390780 0.820258 SUCCESS 141
111110100  230  227  255  215  245  238  254  255  7.259006 0.508963 SUCCESS 142
111110110  261  242  234  249  264  267  243  220  8.122227 0.421623 SUCCESS 143
111111000  241  227  225  266  233  206  240  262 12.968979 0.112921 SUCCESS 144
111111010  236  248  246  217  266  225  255  255  8.054441 0.428170 SUCCESS 145
111111100  250  230  257  275  238  219  218  266 13.484793 0.096222 SUCCESS 146
111111110  229  224  269  253  256  216  248  249  9.753346 0.282766 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  240  249  261  238  246  245  256  263  3.663131 0.886167 SUCCESS   0
000000011  234  232  257  259  220  222  229  255  8.706888 0.367623 SUCCESS   1
000000101  222  269  251  238  249  245  247  247  5.228581 0.732889 SUCCESS   2
000000111  238  241  239  255  252  246  241  230  1.976936 0.981711 SUCCESS   3
000001001  253  238  244  238  268  225  237  230  5.676609 0.683404 SUCCESS   4
000001011  220  265  246  264  244  256  258  248  7.477194 0.486127 SUCCESS   5
000001101  263  215  263  259  233  228  229  257 10.847466 0.210493 SUCCESS   6
000001111  222  231  221  258  262  239  263  232  9.482199 0.303263 SUCCESS   7
000010001  259  242  270  238  259  250  219  249  7.810832 0.452164 SUCCESS   8
000010011  254  225  260  236  261  231  248  240  5.382161 0.716058 SUCCESS   9
000010101  214  251  242  224  232  242  237  247  6.672227 0.572374 SUCCESS  10
000010111  221  264  268  228  235  261  268  259 12.367371 0.135550 SUCCESS  11
000011001  223  262  269  247  265  250  233  262  9.771351 0.281442 SUCCESS  12
000011011  292  231  237  230  231  246  269  259 15.804370 0.045267 SUCCESS  13
000011101  246  248  240  254  241  208  242  243  6.158530 0.629479 SUCCESS  14
000011111  231  244  246  248  268  235  258  256  4.989209 0.758729 SUCCESS  15
000100011  246  231  237  254  251  237  220  244  4.254147 0.833496 SUCCESS  16
000100101  238  247  232  256  263  239  224  229  5.720035 0.678559 SUCCESS  17
000100111  262  244  243  242  233  243  264  226  4.973322 0.760424 SUCCESS  18
000101001  271  246  243  235  279  263  214  246 13.955064 0.082944 SUCCESS  19
000101011  228  269  242  233  233  249  254  244  5.304841 0.724553 SUCCESS  20
000101101  226  226  214  272  233  237  258  257 12.177780 0.143446 SUCCESS  21
000101111  228  248  246  249  222  239  256  260  5.131138 0.743472 SUCCESS  22
000110011  226  268  259  263  273  250  245  253 10.269160 0.246640 SUCCESS  23
000110101  223  270  256  251  208  236  217  262 15.804370 0.045267 SUCCESS  24
000110111  304  222  249  231  244  237  247  243 18.348491 0.018760 SUCCESS  25
000111001  307  252  266  229  260  252  255  231 22.569274 0.003964 FAILURE  26
000111011  220  244  245  265  240  228  247  250  5.670254 0.684113 SUCCESS  27
000111101  237  258  230  273  230  216  253  252 10.201373 0.251176 SUCCESS  28
000111111  225  239  252  269  255  254  242  265  7.324674 0.502042 SUCCESS  29
001000011  261  264  240  225  255  245  255  243  5.512438 0.701662 SUCCESS  30
001000101  247  251  246  261  251  249  219  244  4.432087 0.816188 SUCCESS  31
001000111  240  234  234  248  263  262  222  256  6.538772 0.587110 SUCCESS  32
001001011  249  262  245  238  274  235  235  243  6.108750 0.635052 SUCCESS  33
001001101  211  219  261  219  268  250  235  253 14.451813 0.070723 SUCCESS  34
001001111  258  244  272  252  251  244  234  240  5.077120 0.749303 SUCCESS  35
001010011  251  235  247  225  259  249  228  233  4.801737 0.778541 SUCCESS  36
001010101  231  248  213  226  224  247  267  225 11.807072 0.160022 SUCCESS  37
001010111  256  258  253  253  251  240  241  228  3.495783 0.899517 SUCCESS  38
001011011  227  216  229  235  226  247  263  245  8.855171 0.354661 SUCCESS  39
001011101  255  251  248  226  276  262  224  261 10.737312 0.217032 SUCCESS  40
001011111  244  233  273  248  230  236  256  244  5.842898 0.664824 SUCCESS  41
001100101  234  236  229  231  230  222  249  250  5.579166 0.694254 SUCCESS  42
001100111  223  248  230  249  254  260  236  245  4.664045 0.792805 SUCCESS  43
001101011  207  252  264  212  236  232  243  262 14.409447 0.071698 SUCCESS  44
001101101  267  245  257  234  233  231  238  240  4.841985 0.774324 SUCCESS  45
001101111  260  241  230  233  258  229  242  260  5.350386 0.719554 SUCCESS  46
001110101  242  264  247  235  233  263  245  227  5.359918 0.718506 SUCCESS  47
001110111  256  254  232  256  245  246  242  234  2.702466 0.951621 SUCCESS  48
001111011  253  256  237  269  244  216  225  238  8.827633 0.357045 SUCCESS  49
001111101  260  233  242  235  232  248  260  235  4.070911 0.850670 SUCCESS  50
001111111  226  249  282  251  249  258  236  248  9.029934 0.339777 SUCCESS  51
010000011  231  230  251  266  258  250  252  247  5.062292 0.750898 SUCCESS  52
010000111  245  242  231  259  235  223  226  250  5.471131 0.706236 SUCCESS  53
010001011  240  237  236  279  248  237  240  252  6.333293 0.609952 SUCCESS  54
010001111  223  222  231  263  257  264  247  252  8.877414 0.352743 SUCCESS  55
010010011  229  262  257  256  245  259  221  222  8.902834 0.350559 SUCCESS  56
010010111  271  248  250  226  250  241  235  246  5.216930 0.734159 SUCCESS  57
010011011  243  229  226  233  270  246  234  260  7.244177 0.510532 SUCCESS  58
010011111  239  223  270  228  256  259  249  220 10.041439 0.262129 SUCCESS  59
010100011  229  253  243  278  229  217  250  229 11.371754 0.181512 SUCCESS  60
010100111  249  212  244  243  249  259  257  225  7.768465 0.456408 SUCCESS  61
010101011  243  236  226  241  218  250  263  227  7.507910 0.482950 SUCCESS  62
010101111  265  256  248  269  237  248  281  224 12.884245 0.115895 SUCCESS  63
010110011  231  236  266  251  247  227  232  246  5.152321 0.741179 SUCCESS  64
010110111  239  213  243  256  223  240  259  250  7.864850 0.446782 SUCCESS  65
010111011  245  272  252  224  252  259  231  246  7.218757 0.513225 SUCCESS  66
010111111  254  223  255  242  232  240  279  237  8.886946 0.351923 SUCCESS  67
011000111  260  269  237  246  226  255  250  230  6.803564 0.557968 SUCCESS  68
