		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
011101111  244  231  240  235  275  264  248  237  7.145675 0.521000 SUCCESS  72
011111111  254  261  244  256  245  275  220  241  8.766201 0.362401 SUCCESS  73
100000000  243  245  240  225  227  258  242  248  3.771167 0.877157 SUCCESS  74
100010000  247  232  215  240  237  243  209  255 10.272338 0.246429 SUCCESS  75
100100000  252  275  237  249  273  230  238  278 14.015436 0.081364 SUCCESS  76
100101000  240  236  224  244  262  236  264  243  5.380042 0.716291 SUCCESS  77
100110000  223  210  254  254  209  231  252  243 13.875626 0.085065 SUCCESS  78
100111000  247  246  224  232  238  264  249  221  6.587493 0.581720 SUCCESS  79
101000000  239  268  239  210  232  218  245  217 14.206086 0.076549 SUCCESS  80
101000100  242  212  227  236  245  253  266  236  8.557545 0.380983 SUCCESS  81
101001000  243  272  271  250  233  242  236  252  7.589466 0.474563 SUCCESS  82
101001100  237  210  262  243  210  227  243  247 12.724311 0.121694 SUCCESS  83
101010000  243  256  263  231  242  262  248  240  4.350531 0.824194 SUCCESS  84
101010100  222  258  280  253  260  239  243  215 13.454077 0.097152 SUCCESS  85
101011000  252  244  267  256  244  271  245  252  6.403198 0.602164 SUCCESS  86
101011100  268  225  246  245  226  206  243  252 11.800717 0.160319 SUCCESS  87
101100000  254  241  233  242  237  281  254  264  9.060650 0.337205 SUCCESS  88
101100100  228  260  239  218  248  252  256  280 11.548635 0.172507 SUCCESS  89
101101000  237  249  250  259  246  229  237  229  3.567806 0.893864 SUCCESS  90
101101100  245  242  220  240  235  220  245  244  5.382161 0.716058 SUCCESS  91
101110000  253  236  251  235  259  247  279  212 11.664084 0.166833 SUCCESS  92
101110100  217  241  252  246  231  265  258  224  8.543776 0.382230 SUCCESS  93
101111000  237  252  249  235  238  215  243  248  4.753015 0.783619 SUCCESS  94
101111100  245  260  268  231  264  246  253  257  6.940196 0.543099 SUCCESS  95
110000000  236  243  240  251  245  250  255  238  1.366856 0.994704 SUCCESS  96
110000010  224  241  236  263  232  284  232  262 12.882127 0.115970 SUCCESS  97
110000100  245  199  246  235  247  235  248  237  9.664375 0.289377 SUCCESS  98
110001000  259  231  244  243  255  247  234  250  2.789318 0.946875 SUCCESS  99
110001010  241  242  227  234  230  215  236  245  6.459334 0.595922 SUCCESS 100
110010000  247  246  243  244  261  259  232  270  5.658603 0.685412 SUCCESS 101
110010010  246  249  237  250  249  244  218  238  3.628179 0.889017 SUCCESS 102
110010100  231  230  264  233  255  239  222  234  6.893593 0.548156 SUCCESS 103
110011000  248  232  255  284  221  241  252  237 10.708715 0.218756 SUCCESS 104
110011010  259  243  258  253  230  246  249  269  5.674491 0.683641 SUCCESS 105
110100000  234  266  226  250  235  233  236  227  6.398962 0.602635 SUCCESS 106
110100010  244  230  245  258  247  255  249  225  3.850604 0.870345 SUCCESS 107
110100100  242  263  254  282  253  257  242  240  9.146442 0.330093 SUCCESS 108
110101000  255  247  243  252  240  246  254  254  1.717440 0.988483 SUCCESS 109
110101010  226  240  269  259  237  240  264  236  7.263242 0.508516 SUCCESS 110
110101100  254  228  250  236  249  280  254  261  9.113608 0.332803 SUCCESS 111
110110000  273  234  232  238  239  240  257  249  5.734863 0.676903 SUCCESS 112
110110010  222  263  281  230  249  254  244  236 10.983039 0.202662 SUCCESS 113
110110100  240  250  252  259  266  224  244  227  6.404257 0.602046 SUCCESS 114
110111000  238  227  261  238  253  268  239  218  8.518356 0.384539 SUCCESS 115
110111010  234  264  276  253  233  265  258  201 17.811493 0.022685 SUCCESS 116
110111100  230  249  246  218  269  234  235  252  7.523798 0.481311 SUCCESS 117
111000000  242  227  241  239  229  238  267  229  5.728508 0.677613 SUCCESS 118
111000010  248  242  259  211  259  264  265  249 10.226794 0.249467 SUCCESS 119
111000100  240  248  258  230  273  252  219  277 12.845056 0.117293 SUCCESS 120
111000110  239  219  229  252  227  248  229  216  9.644251 0.290888 SUCCESS 121
111001000  252  247  271  219  258  255  217  248 10.529715 0.229795 SUCCESS 122
111001010  250  228  247  255  260  232  224  251  5.390634 0.715124 SUCCESS 123
111001100  258  223  256  253  230  225  265  236  8.158239 0.418168 SUCCESS 124
111010000  236  261  246  242  249  249  234  230  3.001152 0.934285 SUCCESS 125
111010010  265  251  251  267  254  248  257  240  5.714739 0.679150 SUCCESS 126
111010100  243  266  233  247  228  238  244  268  6.267625 0.617281 SUCCESS 127
111010110  256  251  241  232  265  246  257  240  4.097390 0.848231 SUCCESS 128
111011000  270  250  220  254  244  238  280  224 13.189285 0.105501 SUCCESS 129
111011010  250  240  242  258  249  215  253  228  6.182891 0.626754 SUCCESS 130
111011100  244  249  259  241  255  251  231  229  3.479895 0.900744 SUCCESS 131
111100000  231  227  239  262  238  246  270  217  9.564814 0.296907 SUCCESS 132
111100010  246  240  245  226  275  207  221  264 15.299148 0.053583 SUCCESS 133
111100100  260  247  253  235  251  248  227  211  7.944287 0.438931 SUCCESS 134
111100110  254  222  235  243  237  247  248  250  3.305133 0.913776 SUCCESS 135
111101000  233  247  245  255  252  240  243  240  1.475950 0.993100 SUCCESS 136
111101010  223  237  243  249  231  227  229  251  5.353563 0.719204 SUCCESS 137
111101100  261  272  240  257  234  284  268  233 15.382822 0.052115 SUCCESS 138
111101110  248  256  248  263  238  259  225  227  6.122519 0.633510 SUCCESS 139
111110000  238  246  245  240  240  275  273  253  8.226026 0.411709 SUCCESS 140
111110010  250  261  244  245  264  230  237  230  4.935192 0.764480 SUCCESS 141
111110100  245  243  242  266  267  236  234  226  6.377778 0.604994 SUCCESS 142
111110110  278  228  244  241  234  268  253  251  9.387933 0.310634 SUCCESS 143
111111000  255  268  252  270  251  241  246  231  7.001628 0.536457 SUCCESS 144
111111010  255  243  231  248  227  237  238  251  3.116601 0.926828 SUCCESS 145
111111100  287  268  236  268  240  246  245  237 13.203055 0.105051 SUCCESS 146
111111110  254  261  244  256  245  275  220  241  8.766201 0.362401 SUCCESS 147

